,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
550896,2016,2016,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,MRC
551177,2021,2021,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
551443,2013,2013,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,67.0,67.0,,,61.0,72.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,BLK
551536,2018,2018,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,MRC
551591,2015,2015,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,OTH
551804,2021,2021,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,80.4,80.4,,,65.1,90.0,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
551884,2020,2020,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,68.2,68.2,,,63.1,72.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,WHT
552124,2014,2014,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,HIS
552362,2014,2014,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,62.1,62.1,,,57.4,66.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,WHT
552394,2012,2012,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,MRC
552489,2017,2017,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,66.3,66.3,,,62.5,69.9,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,OVERALL,OVR
552556,2019,2019,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,OTH
553140,2011,2011,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,67.2,67.2,,,63.7,70.6,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,OVERALL,OVR
553170,2014,2014,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.4,74.4,,,68.4,79.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,BLK
553255,2019,2019,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,MRC
553351,2020,2020,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,71.4,71.4,,,67.6,74.9,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,OVERALL,OVR
553448,2017,2017,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,80.9,80.9,,,75.1,85.6,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,BLK
554529,2021,2021,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,75.9,75.9,,,70.4,80.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
554617,2012,2012,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,OTH
554652,2015,2015,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,65.8,65.8,,,62.3,69.1,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,OVERALL,OVR
555048,2017,2017,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,58.7,58.7,,,53.8,63.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,WHT
555371,2013,2013,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,HIS
555457,2015,2015,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,77.6,77.6,,,72.2,82.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,BLK
555488,2021,2021,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
555797,2020,2020,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,OTH
555874,2018,2018,AL,Alabama,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH1_0,CRDPREV,RACE,OTH
556133,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
556391,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,63.9,63.9,,,58.3,69.1,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,RACE,HIS
556677,2019,2019,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
556936,2014,2014,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
556938,2014,2014,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
557172,2017,2017,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,58.2,58.2,,,52.0,64.2,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
557190,2020,2020,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
557426,2019,2019,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.9,74.9,,,69.3,79.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
557714,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
557730,2014,2014,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
557772,2020,2020,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,86.0,86.0,,,70.1,94.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
557800,2012,2012,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
558090,2016,2016,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,58.9,58.9,,,51.2,66.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
558261,2019,2019,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,76.2,76.2,,,71.4,80.4,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
558732,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
558882,2016,2016,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
559224,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,68.2,68.2,,,59.9,75.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
559252,2018,2018,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.8,74.8,,,70.1,78.9,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
559486,2019,2019,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
559512,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,70.5,70.5,,,52.3,83.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,RACE,BLK
559828,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
559959,2016,2016,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,61.8,61.8,,,55.5,67.8,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
560036,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,57.7,57.7,,,53.1,62.2,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
560414,2017,2017,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
560540,2012,2012,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,54.3,54.3,,,49.7,58.8,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
560904,2014,2014,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,57.2,57.2,,,51.9,62.4,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
561152,2017,2017,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,55.9,55.9,,,48.7,62.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
561401,2012,2012,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,63.6,63.6,,,53.0,73.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
561720,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
561961,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
562018,2018,2018,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
562078,2012,2012,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,51.4,51.4,,,46.1,56.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
562510,2016,2016,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,75.7,75.7,,,61.1,86.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
562714,2016,2016,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
562746,2017,2017,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
562980,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,63.7,63.7,,,57.9,69.1,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
563225,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,43.9,43.9,,,32.0,56.7,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
563238,2018,2018,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,HIS
563461,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,64.7,64.7,,,60.4,68.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,RACE,WHT
564046,2014,2014,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,54.4,54.4,,,48.0,60.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
564163,2012,2012,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
565002,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,48.6,48.6,,,42.5,54.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
565025,2020,2020,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,73.1,73.1,,,68.1,77.5,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
565143,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,OTH
565206,2018,2018,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,88.8,88.8,,,79.7,94.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
565352,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,58.7,58.7,,,51.8,65.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
565621,2019,2019,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,87.6,87.6,,,76.3,94.0,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
565724,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,64.3,64.3,,,61.1,67.4,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,OVERALL,OVR
565788,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,51.3,51.3,,,47.1,55.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,WHT
566044,2020,2020,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
566047,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,RACE,MRC
566454,2018,2018,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
566459,2013,2013,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,MRC
566620,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,79.1,79.1,,,64.3,88.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
566706,2021,2021,AZ,Arizona,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,63.3,63.3,,,51.2,73.9,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH1_0,CRDPREV,RACE,OTH
567217,2015,2015,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,76.5,76.5,,,62.4,86.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,RACE,BLK
567345,2011,2011,AR,Arkansas,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,55.0,55.0,,,49.6,60.3,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH1_0,CRDPREV,OVERALL,OVR
